"","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","A11","A12","A13","A14","A15","A16","A17","A18","A19","A20","A21","A22","A23","A24","A25","A26","A27","A28","A29","A30","A31","A32","A33","A34","A35","A36","A37","A38","A39","A40","A41","A42","A43","A44","A45","A46","A47","A48","A49","A50","A51","A52","A53","A54","A55","A56","A57","A58","A59","A60","A61","A62","A63","A64","A65","A66","A67","A68","A69","A70","A71","A72","A73","A74","A75","A76","A77","A78","A79","A80","A81","A82","A83","A84","A85","A86","A87","A88","A89","A90","A91","A92","A93","A94","A95","A96","A97","A98","A99","A100","A101","A102","A103","A104","A105","A106","A107","A108","A109","A110","A111","A112","A113","A114","A115","A116","A117","A118","A119","A120","A121","A122","A123","A124","A125","A126","A127","A128","A129","A130","A131","A132","A133","A134","A135","A136","A137","A138","A139","A140","A141","A142","A143","A144","A145","A146","A147","A148","A149","A150","A151","A152","A153","A154","A155","A156","A157","A158","A159","A160","A161","A162","A163","A164","A165","A166","A167","A168","A169","A170","A171","A172","A173","A174","A175","A176","A177","A178","A179","A180","A181","A182","A183","A184","A185","A186","A187","A188","A189","A190","A191","A192","A193","A194","A195","A196","A197","A198","A199","A200","A201","A202","A203","A204","A205","A206","A207","A208","A209","A210","A211","A212","A213","A214","A215","A216","A217","A218","A219","A220","A221","A222","A223","A224","A225","A226","A227","A228","A229","A230","A231","A232","A233","A234","A235","A236","A237","A238","A239","A240","A241","A242","A243","A244","A245","A246","A247","A248","A249"
"A1",1.0050048828125,0.0551357269287109,0.050811767578125,0.0553550720214844,0.0470151901245117,0.0493011474609375,0.0634174346923828,0.0742511749267578,0.0464339256286621,0.0626688003540039,0.0467796325683594,0.0237541198730469,0.0418949127197266,0.106691360473633,0.0615406036376953,0.0492649078369141,0.04510498046875,0.0579490661621094,0.0505285263061523,0.061305046081543,0.0603740215301514,0.0381107330322266,0.0636253356933594,0.0464410781860352,0.0477166175842285,0.0594727993011475,0.0584316253662109,0.0375356674194336,0.51289176940918,0.050811767578125,0.0573196411132812,0.106809616088867,0.16009521484375,0.0553550720214844,0.0470151901245117,0.0493011474609375,0.0634174346923828,0.0742511749267578,0.0487227439880371,0.0327749252319336,0.0467796325683594,0.0237541198730469,0.0533571243286133,0.0540933609008789,0.106691360473633,0.0473461151123047,0.0615406036376953,0.0492649078369141,0.04510498046875,0.0579490661621094,0.0505285263061523,0.061305046081543,0.0427446365356445,0.0381107330322266,0.0636253356933594,0.0542125701904297,0.0477166175842285,0.0483341217041016,0.0584316253662109,0.0375356674194336,0.51289176940918,0.0551357269287109,0.050811767578125,0.0529460906982422,0.109029769897461,0.16009521484375,0.0553550720214844,0.0470151901245117,0.0493011474609375,0.0634174346923828,0.0487227439880371,0.0327749252319336,0.0467796325683594,0.0237541198730469,0.0533571243286133,0.0540933609008789,0.1124267578125,0.0543155670166016,0.0615406036376953,0.0512008666992188,0.04510498046875,0.0416240692138672,0.061305046081543,0.0592155456542969,0.0427446365356445,0.0689620971679688,0.0381107330322266,0.0484933853149414,0.0505952835083008,0.0542125701904297,0.0477166175842285,0.0483341217041016,0.0375356674194336,0.280935287475586,0.05389404296875,0.050811767578125,0.0529460906982422,0.106809616088867,0.0664405822753906,0.0553550720214844,0.0456476211547852,0.0493011474609375,0.0634174346923828,0.0742511749267578,0.0487227439880371,0.0327749252319336,0.0467796325683594,0.0237541198730469,0.0533571243286133,0.0418949127197266,0.1124267578125,0.0473461151123047,0.0615406036376953,0.0492649078369141,0.0416240692138672,0.061305046081543,0.0592155456542969,0.0452842712402344,0.0553951263427734,0.0484933853149414,0.0542125701904297,0.0477166175842285,0.0594727993011475,0.0592765808105469,0.280935287475586,0.050811767578125,0.0540933609008789,0.0398406982421875,0.0582923889160156,0.0558857917785645,0.0587234497070312,0.0470151901245117,0.0567014217376709,0.0435943603515625,0.0493202209472656,0.0774345397949219,0.0566520690917969,0.0457248687744141,0.0495643615722656,0.0482673645019531,0.0465154647827148,0.0424361228942871,0.0485970973968506,0.281890869140625,0.281324863433838,0.0597672462463379,0.0581684112548828,0.0577139854431152,0.0590686798095703,0.0588607788085938,0.0375356674194336,0.0529460906982422,0.106809616088867,0.0664405822753906,0.0533571243286133,0.0543155670166016,0.0427446365356445,0.0452842712402344,0.0484933853149414,0.0398406982421875,0.0582923889160156,0.0558857917785645,0.0523128509521484,0.0470151901245117,0.0567014217376709,0.0435943603515625,0.0493202209472656,0.0774345397949219,0.0637302398681641,0.052952766418457,0.0520377159118652,0.0457248687744141,0.0495643615722656,0.0482673645019531,0.0465154647827148,0.0424361228942871,0.0485970973968506,0.281890869140625,0.281324863433838,0.0597672462463379,0.0581684112548828,0.0577139854431152,0.0590686798095703,0.0588607788085938,0.0542125701904297,0.05389404296875,0.0742511749267578,0.0579490661621094,0.0582542419433594,0.0603740215301514,0.0452842712402344,0.0484933853149414,0.0636253356933594,0.0427446365356445,0.0636253356933594,0.0584316253662109,0.0558857917785645,0.0587234497070312,0.0470151901245117,0.0567014217376709,0.0435943603515625,0.0774345397949219,0.0566520690917969,0.052952766418457,0.0520377159118652,0.0457248687744141,0.0495643615722656,0.0482673645019531,0.0465154647827148,0.0424361228942871,0.0485970973968506,0.0581684112548828,0.0577139854431152,0.0590686798095703,0.0582542419433594,0.0558857917785645,0.0523128509521484,0.0470151901245117,0.050264835357666,0.0435943603515625,0.0458693504333496,0.0774345397949219,0.052952766418457,0.0482673645019531,0.0465154647827148,0.0424361228942871,0.0485970973968506,0.0577139854431152,0.04510498046875,0.0505952835083008,0.0464410781860352,0.0584316253662109,0.0493202209472656,0.052952766418457,0.0520377159118652,0.281890869140625,0.281324863433838,0.0597672462463379,0.0588607788085938,0.0592765808105469,0.0566520690917969,0.0520377159118652,0.281890869140625,0.281324863433838,0.0597672462463379,0.0581684112548828,0.0590686798095703,0.0588607788085938,0.0457248687744141
"A2",0.0551357269287109,1.11211395263672,0.238613605499268,0.202719926834106,0.225335836410522,0.06634521484375,0.216633319854736,0.244853496551514,0.206350326538086,0.220251798629761,0.00927734375,0.0795221328735352,0.173467874526978,0.211645603179932,0.288352489471436,0.303150177001953,0.169315338134766,0.18747615814209,0.219778418540955,0.234440088272095,0.197765648365021,0.0078125,0.220577239990234,0.244241952896118,0.195976853370667,0.249043762683868,0.396823883056641,0.171486854553223,0.0551357269287109,0.238613605499268,0.245028495788574,0.277140140533447,0.010498046875,0.202719926834106,0.225335836410522,0.06634521484375,0.216633319854736,0.244853496551514,0.246828079223633,0.0923163890838623,0.00927734375,0.0795221328735352,0.141746282577515,0.246819972991943,0.211645603179932,0.199967861175537,0.288352489471436,0.303150177001953,0.169315338134766,0.18747615814209,0.219778418540955,0.234440088272095,0.187508821487427,0.0078125,0.220577239990234,0.211165428161621,0.195976853370667,0.192787885665894,0.396823883056641,0.171486854553223,0.0551357269287109,0.65769100189209,0.238613605499268,0.245532989501953,0.329819202423096,0.010498046875,0.202719926834106,0.225335836410522,0.06634521484375,0.216633319854736,0.246828079223633,0.0923163890838623,0.00927734375,0.0795221328735352,0.141746282577515,0.246819972991943,0.116930961608887,0.256615161895752,0.288352489471436,0.321868419647217,0.169315338134766,0.181403756141663,0.234440088272095,0.237179756164551,0.187508821487427,0.0145263671875,0.0078125,0.160637617111206,0.240642309188843,0.211165428161621,0.195976853370667,0.192787885665894,0.171486854553223,0.386693000793457,0.444191932678223,0.238613605499268,0.245532989501953,0.277140140533447,0.012939453125,0.202719926834106,0.196579217910767,0.06634521484375,0.216633319854736,0.244853496551514,0.246828079223633,0.0923163890838623,0.00927734375,0.0795221328735352,0.141746282577515,0.173467874526978,0.116930961608887,0.199967861175537,0.288352489471436,0.303150177001953,0.181403756141663,0.234440088272095,0.237179756164551,0.0086669921875,0.141668319702148,0.160637617111206,0.211165428161621,0.195976853370667,0.249043762683868,0.174845218658447,0.386693000793457,0.238613605499268,0.246819972991943,0.00927734375,0.182994842529297,0.208708643913269,0.237902641296387,0.225335836410522,0.21967750787735,0.237816095352173,0.229956150054932,0.228426933288574,0.127131938934326,0.227347850799561,0.213617086410522,0.211688995361328,0.169842004776001,0.132017970085144,0.227595567703247,0.0835697650909424,0.0827039480209351,0.24593198299408,0.17783260345459,0.198061585426331,0.117387294769287,0.0962314605712891,0.171486854553223,0.245532989501953,0.277140140533447,0.012939453125,0.141746282577515,0.256615161895752,0.187508821487427,0.0086669921875,0.160637617111206,0.00927734375,0.182994842529297,0.208708643913269,0.219540596008301,0.225335836410522,0.21967750787735,0.237816095352173,0.229956150054932,0.228426933288574,0.163330078125,0.145628690719604,0.126123309135437,0.227347850799561,0.213617086410522,0.211688995361328,0.169842004776001,0.132017970085144,0.227595567703247,0.0835697650909424,0.0827039480209351,0.24593198299408,0.17783260345459,0.198061585426331,0.117387294769287,0.0962314605712891,0.211165428161621,0.444191932678223,0.244853496551514,0.18747615814209,0.158798217773438,0.197765648365021,0.0086669921875,0.160637617111206,0.220577239990234,0.187508821487427,0.220577239990234,0.396823883056641,0.208708643913269,0.237902641296387,0.225335836410522,0.21967750787735,0.237816095352173,0.228426933288574,0.127131938934326,0.145628690719604,0.126123309135437,0.227347850799561,0.213617086410522,0.211688995361328,0.169842004776001,0.132017970085144,0.227595567703247,0.17783260345459,0.198061585426331,0.117387294769287,0.158798217773438,0.208708643913269,0.219540596008301,0.225335836410522,0.195166707038879,0.237816095352173,0.205366969108582,0.228426933288574,0.145628690719604,0.211688995361328,0.169842004776001,0.132017970085144,0.227595567703247,0.198061585426331,0.169315338134766,0.240642309188843,0.244241952896118,0.396823883056641,0.229956150054932,0.145628690719604,0.126123309135437,0.0835697650909424,0.0827039480209351,0.24593198299408,0.0962314605712891,0.174845218658447,0.127131938934326,0.126123309135437,0.0835697650909424,0.0827039480209351,0.24593198299408,0.17783260345459,0.117387294769287,0.0962314605712891,0.227347850799561
"A3",0.050811767578125,0.238613605499268,1.12229537963867,0.262714862823486,0.289661407470703,0.06719970703125,0.291214942932129,0.247206687927246,0.244606971740723,0.224501132965088,0,0.0527591705322266,0.23008394241333,0.237275123596191,0.266046524047852,0.24714183807373,0.379514694213867,0.154615879058838,0.291368722915649,0.2388014793396,0.220008015632629,0,0.228880882263184,0.26146125793457,0.226282358169556,0.293209195137024,0.182919979095459,0.175392150878906,0.050811767578125,0.664211273193359,0.29842472076416,0.451875686645508,0,0.262714862823486,0.289661407470703,0.06719970703125,0.291214942932129,0.247206687927246,0.297013759613037,0.0877223014831543,0,0.0527591705322266,0.141984462738037,0.301218032836914,0.237275123596191,0.258942604064941,0.266046524047852,0.24714183807373,0.379514694213867,0.154615879058838,0.291368722915649,0.2388014793396,0.21547269821167,0,0.228880882263184,0.228180885314941,0.226282358169556,0.233129978179932,0.182919979095459,0.175392150878906,0.050811767578125,0.238613605499268,0.664211273193359,0.286407470703125,0.3438401222229,0,0.262714862823486,0.289661407470703,0.06719970703125,0.291214942932129,0.297013759613037,0.0877223014831543,0,0.0527591705322266,0.141984462738037,0.301218032836914,0.111495971679688,0.313767433166504,0.266046524047852,0.333660125732422,0.379514694213867,0.230095624923706,0.2388014793396,0.217216968536377,0.21547269821167,0,0,0.186151027679443,0.361825466156006,0.228180885314941,0.226282358169556,0.233129978179932,0.175392150878906,0.17781400680542,0.443663597106934,0.664211273193359,0.286407470703125,0.451875686645508,0,0.262714862823486,0.286685943603516,0.06719970703125,0.291214942932129,0.247206687927246,0.297013759613037,0.0877223014831543,0,0.0527591705322266,0.141984462738037,0.23008394241333,0.111495971679688,0.258942604064941,0.266046524047852,0.24714183807373,0.230095624923706,0.2388014793396,0.217216968536377,0,0.135835647583008,0.186151027679443,0.228180885314941,0.226282358169556,0.293209195137024,0.287394523620605,0.17781400680542,0.664211273193359,0.301218032836914,0,0.38448429107666,0.247530698776245,0.288971900939941,0.289661407470703,0.244115471839905,0.184588432312012,0.245576858520508,0.209192752838135,0.21845817565918,0.193029880523682,0.25265645980835,0.308373928070068,0.230237007141113,0.199932336807251,0.287929058074951,0.0849204063415527,0.148183107376099,0.281744003295898,0.224016666412354,0.319232225418091,0.1444091796875,0.15088939666748,0.175392150878906,0.286407470703125,0.451875686645508,0,0.141984462738037,0.313767433166504,0.21547269821167,0,0.186151027679443,0,0.38448429107666,0.247530698776245,0.275934219360352,0.289661407470703,0.244115471839905,0.184588432312012,0.245576858520508,0.209192752838135,0.141274929046631,0.112678050994873,0.23910117149353,0.193029880523682,0.25265645980835,0.308373928070068,0.230237007141113,0.199932336807251,0.287929058074951,0.0849204063415527,0.148183107376099,0.281744003295898,0.224016666412354,0.319232225418091,0.1444091796875,0.15088939666748,0.228180885314941,0.443663597106934,0.247206687927246,0.154615879058838,0.122932910919189,0.220008015632629,0,0.186151027679443,0.228880882263184,0.21547269821167,0.228880882263184,0.182919979095459,0.247530698776245,0.288971900939941,0.289661407470703,0.244115471839905,0.184588432312012,0.209192752838135,0.21845817565918,0.112678050994873,0.23910117149353,0.193029880523682,0.25265645980835,0.308373928070068,0.230237007141113,0.199932336807251,0.287929058074951,0.224016666412354,0.319232225418091,0.1444091796875,0.122932910919189,0.247530698776245,0.275934219360352,0.289661407470703,0.317239999771118,0.184588432312012,0.300016164779663,0.209192752838135,0.112678050994873,0.308373928070068,0.230237007141113,0.199932336807251,0.287929058074951,0.319232225418091,0.379514694213867,0.361825466156006,0.26146125793457,0.182919979095459,0.245576858520508,0.112678050994873,0.23910117149353,0.0849204063415527,0.148183107376099,0.281744003295898,0.15088939666748,0.287394523620605,0.21845817565918,0.23910117149353,0.0849204063415527,0.148183107376099,0.281744003295898,0.224016666412354,0.1444091796875,0.15088939666748,0.193029880523682
"A4",0.0553550720214844,0.202719926834106,0.262714862823486,1.0909366607666,0.201596260070801,0.0688323974609375,0.178679943084717,0.240208148956299,0.209546566009521,0.202645540237427,0.0113754272460938,0.0454282760620117,0.175186157226562,0.230015754699707,0.254912376403809,0.200792789459229,0.188857078552246,0.136226892471313,0.230544447898865,0.214126348495483,0.165689647197723,0.0110626220703125,0.202174663543701,0.182157039642334,0.178538918495178,0.240431725978851,0.17426323890686,0.142427444458008,0.0553550720214844,0.262714862823486,0.221476554870605,0.248593330383301,0.0186347961425781,0.625886917114258,0.201596260070801,0.0688323974609375,0.178679943084717,0.240208148956299,0.189361333847046,0.0873801708221436,0.0113754272460938,0.0454282760620117,0.143907308578491,0.215615034103394,0.230015754699707,0.2682785987854,0.254912376403809,0.200792789459229,0.188857078552246,0.136226892471313,0.230544447898865,0.214126348495483,0.175695180892944,0.0110626220703125,0.202174663543701,0.191575527191162,0.178538918495178,0.230201721191406,0.17426323890686,0.142427444458008,0.0553550720214844,0.202719926834106,0.262714862823486,0.205012798309326,0.232871294021606,0.0186347961425781,0.625886917114258,0.201596260070801,0.0688323974609375,0.178679943084717,0.189361333847046,0.0873801708221436,0.0113754272460938,0.0454282760620117,0.143907308578491,0.215615034103394,0.127505779266357,0.25593900680542,0.254912376403809,0.207530975341797,0.188857078552246,0.162421345710754,0.214126348495483,0.17907977104187,0.175695180892944,0.0339031219482422,0.0110626220703125,0.172697305679321,0.205703973770142,0.191575527191162,0.178538918495178,0.230201721191406,0.142427444458008,0.164560079574585,0.235950946807861,0.262714862823486,0.205012798309326,0.248593330383301,0.0173072814941406,0.625886917114258,0.192324638366699,0.0688323974609375,0.178679943084717,0.240208148956299,0.189361333847046,0.0873801708221436,0.0113754272460938,0.0454282760620117,0.143907308578491,0.175186157226562,0.127505779266357,0.2682785987854,0.254912376403809,0.200792789459229,0.162421345710754,0.214126348495483,0.17907977104187,0.0103588104248047,0.113528251647949,0.172697305679321,0.191575527191162,0.178538918495178,0.240431725978851,0.176460742950439,0.164560079574585,0.262714862823486,0.215615034103394,0.0147285461425781,0.197436332702637,0.428264975547791,0.214967727661133,0.201596260070801,0.190381467342377,0.162999153137207,0.205427169799805,0.180219888687134,0.145730495452881,0.221248388290405,0.199149608612061,0.238821744918823,0.18047571182251,0.133930325508118,0.222772836685181,0.106330394744873,0.101728558540344,0.215437173843384,0.135869264602661,0.217638611793518,0.116887092590332,0.148416757583618,0.142427444458008,0.205012798309326,0.248593330383301,0.0173072814941406,0.143907308578491,0.25593900680542,0.175695180892944,0.0103588104248047,0.172697305679321,0.0147285461425781,0.197436332702637,0.428264975547791,0.195070743560791,0.201596260070801,0.190381467342377,0.162999153137207,0.205427169799805,0.180219888687134,0.14897608757019,0.138400793075562,0.165868163108826,0.221248388290405,0.199149608612061,0.238821744918823,0.18047571182251,0.133930325508118,0.222772836685181,0.106330394744873,0.101728558540344,0.215437173843384,0.135869264602661,0.217638611793518,0.116887092590332,0.148416757583618,0.191575527191162,0.235950946807861,0.240208148956299,0.136226892471313,0.111232042312622,0.165689647197723,0.0103588104248047,0.172697305679321,0.202174663543701,0.175695180892944,0.202174663543701,0.17426323890686,0.428264975547791,0.214967727661133,0.201596260070801,0.190381467342377,0.162999153137207,0.180219888687134,0.145730495452881,0.138400793075562,0.165868163108826,0.221248388290405,0.199149608612061,0.238821744918823,0.18047571182251,0.133930325508118,0.222772836685181,0.135869264602661,0.217638611793518,0.116887092590332,0.111232042312622,0.428264975547791,0.195070743560791,0.201596260070801,0.213974118232727,0.162999153137207,0.205852866172791,0.180219888687134,0.138400793075562,0.238821744918823,0.18047571182251,0.133930325508118,0.222772836685181,0.217638611793518,0.188857078552246,0.205703973770142,0.182157039642334,0.17426323890686,0.205427169799805,0.138400793075562,0.165868163108826,0.106330394744873,0.101728558540344,0.215437173843384,0.148416757583618,0.176460742950439,0.145730495452881,0.165868163108826,0.106330394744873,0.101728558540344,0.215437173843384,0.135869264602661,0.116887092590332,0.148416757583618,0.221248388290405
"A5",0.0470151901245117,0.225335836410522,0.289661407470703,0.201596260070801,1.05965662002563,0.04736328125,0.217092037200928,0.179133892059326,0.16453742980957,0.178797006607056,0,0.0415658950805664,0.261927127838135,0.172933578491211,0.18853759765625,0.173671722412109,0.22452449798584,0.128908395767212,0.178700566291809,0.186975240707397,0.152866661548615,0,0.187192440032959,0.182555675506592,0.19107711315155,0.201959192752838,0.197361707687378,0.125364303588867,0.0470151901245117,0.289661407470703,0.205330371856689,0.279035568237305,0,0.201596260070801,0.587561130523682,0.04736328125,0.217092037200928,0.179133892059326,0.358801126480103,0.0777933597564697,0,0.0415658950805664,0.102043390274048,0.201856851577759,0.172933578491211,0.175657749176025,0.18853759765625,0.173671722412109,0.22452449798584,0.128908395767212,0.178700566291809,0.186975240707397,0.205101728439331,0,0.187192440032959,0.17005443572998,0.19107711315155,0.277159690856934,0.197361707687378,0.125364303588867,0.0470151901245117,0.225335836410522,0.289661407470703,0.198078632354736,0.398050546646118,0,0.201596260070801,0.587561130523682,0.04736328125,0.217092037200928,0.358801126480103,0.0777933597564697,0,0.0415658950805664,0.102043390274048,0.201856851577759,0.0903267860412598,0.216260433197021,0.18853759765625,0.241307735443115,0.22452449798584,0.210087180137634,0.186975240707397,0.17364764213562,0.205101728439331,0,0,0.19684910774231,0.244540929794312,0.17005443572998,0.19107711315155,0.277159690856934,0.125364303588867,0.190303087234497,0.269650936126709,0.289661407470703,0.198078632354736,0.279035568237305,0,0.201596260070801,0.432946681976318,0.04736328125,0.217092037200928,0.179133892059326,0.358801126480103,0.0777933597564697,0,0.0415658950805664,0.102043390274048,0.261927127838135,0.0903267860412598,0.175657749176025,0.18853759765625,0.173671722412109,0.210087180137634,0.186975240707397,0.17364764213562,0,0.0969047546386719,0.19684910774231,0.17005443572998,0.19107711315155,0.201959192752838,0.180424690246582,0.190303087234497,0.289661407470703,0.201856851577759,0,0.195859909057617,0.231539845466614,0.209096431732178,0.353745937347412,0.175344526767731,0.191932201385498,0.197082042694092,0.161639451980591,0.102058410644531,0.192890882492065,0.171952247619629,0.215306997299194,0.268867969512939,0.112864136695862,0.193183898925781,0.0703039169311523,0.0900744199752808,0.289546489715576,0.306617975234985,0.321171641349792,0.100827693939209,0.103552341461182,0.125364303588867,0.198078632354736,0.279035568237305,0,0.102043390274048,0.216260433197021,0.205101728439331,0,0.19684910774231,0,0.195859909057617,0.231539845466614,0.192736148834229,0.353745937347412,0.175344526767731,0.191932201385498,0.197082042694092,0.161639451980591,0.113187074661255,0.0760691165924072,0.262929081916809,0.192890882492065,0.171952247619629,0.215306997299194,0.268867969512939,0.112864136695862,0.193183898925781,0.0703039169311523,0.0900744199752808,0.289546489715576,0.306617975234985,0.321171641349792,0.100827693939209,0.103552341461182,0.17005443572998,0.269650936126709,0.179133892059326,0.128908395767212,0.106654405593872,0.152866661548615,0,0.19684910774231,0.187192440032959,0.205101728439331,0.187192440032959,0.197361707687378,0.231539845466614,0.209096431732178,0.353745937347412,0.175344526767731,0.191932201385498,0.161639451980591,0.102058410644531,0.0760691165924072,0.262929081916809,0.192890882492065,0.171952247619629,0.215306997299194,0.268867969512939,0.112864136695862,0.193183898925781,0.306617975234985,0.321171641349792,0.100827693939209,0.106654405593872,0.231539845466614,0.192736148834229,0.353745937347412,0.323744177818298,0.191932201385498,0.330527424812317,0.161639451980591,0.0760691165924072,0.215306997299194,0.268867969512939,0.112864136695862,0.193183898925781,0.321171641349792,0.22452449798584,0.244540929794312,0.182555675506592,0.197361707687378,0.197082042694092,0.0760691165924072,0.262929081916809,0.0703039169311523,0.0900744199752808,0.289546489715576,0.103552341461182,0.180424690246582,0.102058410644531,0.262929081916809,0.0703039169311523,0.0900744199752808,0.289546489715576,0.306617975234985,0.100827693939209,0.103552341461182,0.192890882492065
"A6",0.0493011474609375,0.06634521484375,0.06719970703125,0.0688323974609375,0.04736328125,1.0703125,0.0795745849609375,0.071533203125,0.0751991271972656,0.0728759765625,0.30950927734375,0.0263748168945312,0.050079345703125,0.08111572265625,0.0726318359375,0.06878662109375,0.0835113525390625,0.132087707519531,0.0732002258300781,0.0790557861328125,0.19744873046875,0.118381500244141,0.0776214599609375,0.07244873046875,0.056610107421875,0.0753173828125,0.0926055908203125,0.0530166625976562,0.0493011474609375,0.06719970703125,0.0653076171875,0.0775146484375,0.174911499023438,0.0688323974609375,0.04736328125,0.5703125,0.0795745849609375,0.071533203125,0.0726966857910156,0.04119873046875,0.30950927734375,0.0263748168945312,0.132171630859375,0.064727783203125,0.08111572265625,0.0517578125,0.0726318359375,0.06878662109375,0.0835113525390625,0.132087707519531,0.0732002258300781,0.0790557861328125,0.05413818359375,0.118381500244141,0.0776214599609375,0.068634033203125,0.056610107421875,0.05108642578125,0.0926055908203125,0.0530166625976562,0.0493011474609375,0.06634521484375,0.06719970703125,0.06341552734375,0.07342529296875,0.174911499023438,0.0688323974609375,0.04736328125,0.5703125,0.0795745849609375,0.0726966857910156,0.04119873046875,0.30950927734375,0.0263748168945312,0.132171630859375,0.064727783203125,0.0980911254882812,0.06787109375,0.0726318359375,0.0716552734375,0.0835113525390625,0.0530586242675781,0.0790557861328125,0.19012451171875,0.05413818359375,0.119049072265625,0.118381500244141,0.058349609375,0.07305908203125,0.068634033203125,0.056610107421875,0.05108642578125,0.0530166625976562,0.07769775390625,0.072021484375,0.06719970703125,0.06341552734375,0.0775146484375,0.156295776367188,0.0688323974609375,0.05059814453125,0.5703125,0.0795745849609375,0.071533203125,0.0726966857910156,0.04119873046875,0.30950927734375,0.0263748168945312,0.132171630859375,0.050079345703125,0.0980911254882812,0.0517578125,0.0726318359375,0.06878662109375,0.0530586242675781,0.0790557861328125,0.19012451171875,0.0676536560058594,0.147918701171875,0.058349609375,0.068634033203125,0.056610107421875,0.0753173828125,0.0671157836914062,0.07769775390625,0.06719970703125,0.064727783203125,0.137561798095703,0.0726699829101562,0.0623855590820312,0.0670166015625,0.04736328125,0.0756988525390625,0.0459976196289062,0.059326171875,0.07501220703125,0.0897903442382812,0.04522705078125,0.0645599365234375,0.052490234375,0.055572509765625,0.0465164184570312,0.0611667633056641,0.0211334228515625,0.0295867919921875,0.063812255859375,0.143096923828125,0.0600662231445312,0.112571716308594,0.0847244262695312,0.0530166625976562,0.06341552734375,0.0775146484375,0.156295776367188,0.132171630859375,0.06787109375,0.05413818359375,0.0676536560058594,0.058349609375,0.137561798095703,0.0726699829101562,0.0623855590820312,0.0615234375,0.04736328125,0.0756988525390625,0.0459976196289062,0.059326171875,0.07501220703125,0.0900955200195312,0.0868682861328125,0.10888671875,0.04522705078125,0.0645599365234375,0.052490234375,0.055572509765625,0.0465164184570312,0.0611667633056641,0.0211334228515625,0.0295867919921875,0.063812255859375,0.143096923828125,0.0600662231445312,0.112571716308594,0.0847244262695312,0.068634033203125,0.072021484375,0.071533203125,0.132087707519531,0.165878295898438,0.19744873046875,0.0676536560058594,0.058349609375,0.0776214599609375,0.05413818359375,0.0776214599609375,0.0926055908203125,0.0623855590820312,0.0670166015625,0.04736328125,0.0756988525390625,0.0459976196289062,0.07501220703125,0.0897903442382812,0.0868682861328125,0.10888671875,0.04522705078125,0.0645599365234375,0.052490234375,0.055572509765625,0.0465164184570312,0.0611667633056641,0.143096923828125,0.0600662231445312,0.112571716308594,0.165878295898438,0.0623855590820312,0.0615234375,0.04736328125,0.0601654052734375,0.0459976196289062,0.050628662109375,0.07501220703125,0.0868682861328125,0.052490234375,0.055572509765625,0.0465164184570312,0.0611667633056641,0.0600662231445312,0.0835113525390625,0.07305908203125,0.07244873046875,0.0926055908203125,0.059326171875,0.0868682861328125,0.10888671875,0.0211334228515625,0.0295867919921875,0.063812255859375,0.0847244262695312,0.0671157836914062,0.0897903442382812,0.10888671875,0.0211334228515625,0.0295867919921875,0.063812255859375,0.143096923828125,0.112571716308594,0.0847244262695312,0.04522705078125
